adm0_name,iso3,X,Y,published,source,airline,info,optional1,optional2,optional3,ObjectId
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,11.01.2021,https://www.businesstraveller.com/business-travel/2021/01/09/jet-2-puts-summer-2022-programme-on-sale/,Jet2,Jet 2 puts summer 2022 programme on sale.,,,,543
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,11.01.2021,https://simpleflying.com/easyjet-bailout/,Easyjet,easyJet Gets £1.4 Billion Bailout Amid COVID-19.,,,,544
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,11.01.2021,https://www.techradar.com/news/british-airways-set-to-pay-out-billions-in-compensation-over-data-breach,British Airways,"British Airways set to pay out billions in compensation over data breach- each claimant could receive GBP 1,000",,,,545
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,12.01.2021,https://www.ttgmedia.com/news/news/virgin-atlantic-trims-schedule-as-it-seeks-covid-cash-injection-26855,Virgin Atlantic,Virgin Atlantic trims schedule as it seeks COVID cash injection.,,,,546
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,12.01.2021,https://www.oyeyeah.com/travel/british-airways-suspends-direct-flight-operations-to-lahore/,British Airways,British Airways will suspend flights to Lahore because of changes in summer schedule ,,,,547
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,12.01.2021,https://www.mirror.co.uk/money/breaking-jet2-suspends-flights-until-23306513,Jet2,Jet2 cancels all flights until end of March amid surge in covid cases,,,,548
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,12.01.2021,https://www.mirror.co.uk/money/breaking-jet2-suspends-flights-until-23306513,Jet2,Jet2 suspends all flights until 25 March because of COVID-19 travel restrictions ,,,,549
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,13.01.2021,https://www.oyeyeah.com/travel/british-airways-direct-flights-to-lahore-are-operational/,British Airways,British Airways still operating flights to Lahore ,,,,550
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,13.01.2021,https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Faviation24.us14.list-manage.com%2Ftrack%2Fclick%3Fu%3Ddd939d036016171cdf1fdd7ad%26id%3Db16d20a049%26e%3Dfa384fd3b6&data=04%7C01%7Crodolfo.losada%40wfp.org%7Cea556d736ae84d336a7508d8b7aa3e6e%7C462ad9aed7d94206b87471b1e079776f%7C0%7C0%7C637461289107320601%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=2kCoG0UJwUZd5nXiwjCV6VXdjRTHuRG97MFeYx6pMVo%3D&reserved=0,Jet2,Jet2 suspends all flights until 25MAR21,,,,551
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,13.01.2021,https://www.bloomberg.com/news/articles/2021-01-12/british-airways-faces-biggest-class-action-suit-over-data-breach,British Airways,British Airways faces biggest class-action suit over data breach.,,,,552
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,18.01.2021,https://www.which.co.uk/news/2021/01/ryanair-and-british-airways-continue-to-refuse-refunds-for-customers-who-cant-legally-travel/,British Airways/ Ryanair,Ryanair and British Airways continue to refuse refunds for customers who can’t legally travel.,,,,553
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,18.01.2021,https://aeronauticsonline.com/british-airways-secures-2-billion-government-loan/,British Airways,British Airways Secures £2 billion Government Loan.,,,,554
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,18.01.2021,https://www.reuters.com/article/us-health-coronavirus-britain-easyjet/easyjet-secures-new-five-year-1-87-billion-loan-with-uk-guarantee-idUSKBN29G0T0,Easyjet,EasyJet secures new five-year $1.87 billion loan with UK guarantee,,,,555
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,18.01.2021,https://www.euroweeklynews.com/2021/01/15/ryanair-officially-grounds-flights-from-belfast-international/,Ryanair,Ryanair cancels its flights between Belfast and London Stansted until end of March following COVID-19 restrictions.,,,,556
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,26.01.2021,https://www.routesonline.com/news/29/breaking-news/295098/eastern-airways-adds-french-regional-destinations/,Eastern Airways,Eastern Airways adds French regional destinations from Southampton.,,,,557
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,28.01.2021,https://www.ft.com/content/3e0d8624-c687-4e24-a680-df9b405ba17b,Easyjet,EasyJet slashes flying schedule in response to travel restrictions,,,,558
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,28.01.2021,https://simpleflying.com/odyssey-airlines/?utm_source=dlvr.it&utm_medium=twitter,Odyssey Airlines,Odyssey Airlines – The London City Transatlantic A220 Start Up,,,,559
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,29.01.2021,https://viewfromthewing.com/ghana-threatens-to-effectively-ban-british-airways-because-they-dont-like-london-gatwick-airport/,British Airways,Ghana Aviation Ministry unhappy that BA plans to operate its Accra flight to London’s Gatwick airport instead of Heathrow.,,,,560
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,29.01.2021,https://www.ft.com/content/e54b38fd-609d-4817-9adb-9428db2d52e3?desktop=true&segmentId=7c8f09b9-9b61-4fbb-9430-9208a9e233c8#myft:notification:daily-email:content,Easyjet,EasyJet/Wizz Air: long haul.,,,,561
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,01.02.2021,https://www.thesouthafrican.com/travel/british-airways-sa-flights/,British Airways,"British Airways cancels all flights between London and Johannesburg, Cape Town until 16 April",,,,562
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,03.02.2021,https://www.flightglobal.com/strategy/easyjet-operating-10-capacity-but-eyes-chances-to-pounce/142172.article,Easyjet,EasyJet operating 10% capacity but eyes chances to pounce.,,,,563
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,03.02.2021,https://www.ghanaweb.com/GhanaHomePage/business/British-Airways-reconsidering-Heathrow-to-Gatwick-switch-decision-1169851,British Airways,British Airways ‘reconsidering’ Heathrow to Gatwick switch decision,,,,564
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,03.02.2021,https://simpleflying.com/british-airways-health-passports/,British Airways,British Airways Is Streamlining Travel With Health Passports.,,,,565
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,09.02.2021,https://www.express.co.uk/travel/articles/1395557/jet2-flights-cancelled-holidays-jet-2-covid-april-update-news-latest,Jet2,Jet2 cancels all flights until mid-April - latest Jet2holidays update amid new changes,,,,566
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,10.02.2021,https://www.total-croatia-news.com/travel/50487-british-airways-cancels-zagreb-flights,British Airways,British Airways cancels all flights between London and Zagreb until end of March,,,,567
United Republic of Tanzania,TZA,34.804265,-6.26364,05.01.2021,https://www.logupdateafrica.com/air-tanzania-to-fly-twiceweekly-flights-to-geita-from-jan-9-aviation,Air Tanzania,Air Tanzania to fly twice-weekly flights to Geita from Jan 9.,,,,568
United Republic of Tanzania,TZA,34.804265,-6.26364,19.01.2021,https://twitter.com/TanzaniaUpdates/status/1351413837040410624?s=08,"Air India, Air Tanzania","Air India, Air Tanzania sign an airline interline agreement",,,,569
United States of America,USA,-99.446708,39.40399,01.02.2021,https://dominicantoday.com/dr/tourism/2021/01/29/american-airlines-increases-service-to-the-dominican-republic/,American Airlines,American Airlines increases service to the Dominican Republic.,,,,570
United States of America,USA,-99.446708,39.40399,04.01.2021,WBTW News,American Airlines,"American Airlines will resume flights to, from Florence, South Carolina, and Charlotte, North Carolina on 5 January ",,,,571
United States of America,USA,-99.446708,39.40399,04.01.2021,https://www.caribjournal.com/2021/01/03/southwest-airlines-resuming-more-flights-to-mexico/,Southwest Airlines,Southwest Airlines Resuming More Flights to Mexico,,,,572
United States of America,USA,-99.446708,39.40399,06.01.2021,https://www.wnct.com/local-news/greenville/american-airlines-flights-resume-at-pitt-greenville-airport/,American Airlines,American Airlines resumes flights at North Carolina's Pitt-Greenville Airport after suspension because of COVID-19,,,,573
United States of America,USA,-99.446708,39.40399,06.01.2021,https://www.wnct.com/local-news/greenville/american-airlines-flights-resume-at-pitt-greenville-airport//,American Airlines,American Airlines resumes flights at North Carolina's Pitt-Greenville Airport after suspension because of COVID-19,,,,574
United States of America,USA,-99.446708,39.40399,12.01.2021,https://airlinegeeks.com/2021/01/11/united-airlines-adds-to-leisure-route-map/,United Airlines,United adds to leisure route map.,,,,575
United States of America,USA,-99.446708,39.40399,13.01.2021,https://www.wbtw.com/news/spirit-to-resume-flights-from-myr-to-4-markets-that-did-not-operate-through-2020/,Spirit Airlines,"Spirit Airlines will resume flights to four airports in Texas, Missouri and Minnesota from April ",,,,576
United States of America,USA,-99.446708,39.40399,13.01.2021,"https://charlestonbusiness.com/news/transportation/79867/#:~:text=Southwest%20Airlines%20will%20resume%20direct,week%20route%20in%20June%202016.",Southwest Airlines,Southwest Airlines will resume direct daily flights between Charleston and Denver from 11 March ,,,,577
United States of America,USA,-99.446708,39.40399,14.01.2021,https://liveandletsfly.com/united-airlines-delays-jfk-return/?utm_source=BoardingArea&utm_medium=twitter,United Airlines,United Airlines delays return to JFK.,,,,578
United States of America,USA,-99.446708,39.40399,15.01.2021,http://news.aa.com/news/news-details/2021/American-Airlines-Is-First-US-Airline-to-Introduce-Health-Passport-for-All-International-Travel-to-US-OPS-DIS-01/default.aspx,American Airlines,American Airlines Is First US Airline to Introduce Health Passport for All International Travel to US,,,,579
United States of America,USA,-99.446708,39.40399,15.01.2021,https://apnews.com/article/travel-air-travel-coronavirus-pandemic-e6304e8edfcf83a42a29ce9b5faee542,Delta Airlines,"A $12 billion loss for 2020, Delta is cautious in early 2021.",,,,580
United States of America,USA,-99.446708,39.40399,15.01.2021,https://www.travelmarketreport.com/articles/DOT-Approves-JetBlue-and-American-Airlines-Partnership,JetBlue/ American Airlines,DoT Approves JetBlue and American Airlines Partnership.,,,,581
United States of America,USA,-99.446708,39.40399,18.01.2021,https://www.ch-aviation.com/portal/news/99524-american-airlines-jetblue-to-divest-jfk-washington-slots,JetBlue/ American Airlines,"American Airlines, JetBlue to divest JFK, Washington slots.",,,,582
United States of America,USA,-99.446708,39.40399,18.01.2021,http://reportalert.info/3blmedianews/?mid=313106,American Airlines,American Airlines is the first US airline to introduce Health Passport for all international travel to US.,,,,583
United States of America,USA,-99.446708,39.40399,18.01.2021,https://www.breakingbelizenews.com/2021/01/18/united-airlines-increasing-flights-to-belize/,United Airlines,United Airlines will increase flights to Belize later this year,,,,584
United States of America,USA,-99.446708,39.40399,19.12.2020,https://techxplore.com/news/2020-12-airlines-resume-boeing-max-flights.html,United Airlines,United Airlines to resume Boeing 737 MAX flights on 11 February ,,,,585
United States of America,USA,-99.446708,39.40399,20.01.2021,https://eu.goerie.com/story/news/local/2021/01/17/united-airlines-temporarily-suspends-direct-flights-erie-chicago/4196634001/,United Airlines,United Airlines temporarily suspends direct flights from Pennsylvania's Erie to Chicago's O'Hare.,,,,586
United States of America,USA,-99.446708,39.40399,20.01.2021,https://bhamnow.com/2021/01/19/american-airlines-to-resume-direct-flights-between-birmingham-and-d-c/,United Airlines,"American Airlines will resume flights between Washington, D.C., and Birmingham (US) from 11 February.",,,,587
United States of America,USA,-99.446708,39.40399,21.01.2021,https://airinsight.com/us-airlines-2020-delta-kicks-off-with-12-4-billion-net-loss/,United Airlines,US airlines 2020: United reports 7.1 billion net loss,,,,588
United States of America,USA,-99.446708,39.40399,21.01.2021,https://simpleflying.com/hawaiian-airlines-will-get-over-167mn-in-government-aid/?utm_source=dlvr.it&utm_medium=twitter,Hawaiian Airlines,Hawaiian Airlines Will Get Over $167mn In Government Aid,,,,589
United States of America,USA,-99.446708,39.40399,22.01.2021,https://www.reuters.com/article/idUSKBN29Q2LN,United Airlines,United Airlines says well-placed for post-pandemic growth as rivals shed big planes from fleets,,,,590
United States of America,USA,-99.446708,39.40399,25.01.2021,https://thepointsguy.com/news/american-airlines-new-york-ath-tlv/,American Airlines,"American Airlines details plans for its 2 newest long-haul routes, Athens and Tel Aviv",,,,591
United States of America,USA,-99.446708,39.40399,25.01.2021,https://www.wsj.com/articles/united-airlines-looks-to-require-employees-to-get-covid-19-vaccines-11611349963,United Airlines,United Airlines Looks to Require Employees to Get Covid-19 Vaccines,,,,592
United States of America,USA,-99.446708,39.40399,26.01.2021,https://www.reuters.com/article/us-delta-air-job-idUSKBN29U1X9,Delta Airlines,Delta to bring back 400 pilots for the summer,,,,593
United States of America,USA,-99.446708,39.40399,26.01.2021,https://worldairlinenews.com/2021/01/26/andrew-levy-to-call-his-new-budget-airline-avelo-airlines/,Avelo Airlines,"Former United Exec is planning a no-frills, ultra low-cost US airline based on the Ryanair model.",,,,594
United States of America,USA,-99.446708,39.40399,27.01.2021,https://worldairlinenews.com/2021/01/26/sun-country-airlines-announces-16-new-routes/,Sun Country Airlines,Sun Country Airlines announces 16 new routes,,,,595
United States of America,USA,-99.446708,39.40399,27.01.2021,https://simpleflying.com/american-airlines-skiplagging-warning/,American Airlines,American Airlines Issues Skiplagging Warning To Travel Agents,,,,596
United States of America,USA,-99.446708,39.40399,28.01.2021,https://thepointsguy.com/news/united-blr-jnb-delayed/,United Airlines,"United pushes back two major long-haul (Johannesburg, Bangalore) launches following low demand",,,,597
United States of America,USA,-99.446708,39.40399,29.01.2021,https://edition.cnn.com/2021/01/28/politics/psa-airlines-flights-canceled/index.html,American Airlines,Over 200 flights on American Airlines' regional carrier canceled after temporary FAA grounding,,,,598
United States of America,USA,-99.446708,39.40399,29.01.2021,https://www.ft.com/content/70bbbae5-b5da-44bf-ab31-6f7e559358b5?desktop=true&segmentId=7c8f09b9-9b61-4fbb-9430-9208a9e233c8#myft:notification:daily-email:content,American Airlines,American Airlines to seek new financing amid pandemic drag.,,,,599
United States of America,USA,-99.446708,39.40399,29.01.2021,https://www.businesstravelnews.com/Transportation/Air/United-Launches-Website-App-Feature-to-Manage-Travel-Entry-Requirements?utm_source=newsletter&utm_medium=email&utm_campaign=eltrglobal&oly_enc_id=0862C8061734D6U,United Airlines,"United Launches Website, App Feature to Manage Travel Entry Requirements.",,,,600
United States of America,USA,-99.446708,39.40399,29.01.2021,https://www.thesouthafrican.com/travel/united-postpones-restart-flights-south-africa/,United Airlines,United postpones restart of its South African flights,,,,601
United States of America,USA,-99.446708,39.40399,02.02.2021,https://thepointsguy.com/news/delta-delays-jnb-cpt-route/,Delta Airlines,Delta’s new triangle route to Johannesburg and Cape Town won’t take off as last planned for March 27.,,,,602
United States of America,USA,-99.446708,39.40399,02.02.2021,https://www.bizjournals.com/houston/news/2021/02/01/united-warns-of-14000-furloughs.html,United Airlines,"United warns of 14,000 furloughs with expiration of federal support.",,,,603
United States of America,USA,-99.446708,39.40399,03.02.2021,https://simpleflying.com/delta-alitalia-quarantine-free/,Delta Airlines,Delta Grows Italy Quarantine-Free Flights With Alitalia Codeshare.,,,,604
United States of America,USA,-99.446708,39.40399,04.02.2021,https://simpleflying.com/psa-returning-crjs-to-service/,American Airlines,American/PSA Begins To Return CRJs To Service Following Grounding.,,,,605
United States of America,USA,-99.446708,39.40399,04.02.2021,https://www.cnbc.com/2021/02/03/american-airlines-employees-furlough-notices-covid-travel-stays-low.html,American Airlines,American Airlines to send staff furlough notices again with travel demand low.,,,,606
United States of America,USA,-99.446708,39.40399,09.02.2021,https://simpleflying.com/delta-capacity-lever/,Delta Airlines,Delta Air Lines will continue to block middle seats and limit capacity on all of its flights.,,,,607
United States of America,USA,-99.446708,39.40399,10.02.2021,https://www.wowktv.com/news/local/flights-to-washington-dc-orlando-resume-at-yeager-airport/,American Airlines,"American Airlines will resume flights from Yeager Airport in Charleston, West Virginia, to Washington, D.C., from 11 February",,,,608
United States Virgin Islands,VIR,-64.819501,17.728014,,,,,,,,609
Uruguay,URY,-56.017306,-32.796996,,,,,,,,610
Venezuela,VEN,-66.154434,7.122874,11.01.2021,https://www.aviacionline.com/2021/01/conviasa-recibio-un-airbus-a340-300-para-reforzar-la-carga-aerea-y-el-largo-radio/,CONVIASA,Venezuela’s Conviasa receives an A340-300 with a view at enhancing air cargo and long haul operations.,,,,611
Venezuela,VEN,-66.154434,7.122874,12.01.2021,https://www.milenio.com/politica/comunidad/toluca-conviasa-retomara-vuelos-internacionales,CONVIASA,"Conviasa will re-start flights between Caracas and Toluca (Mexico City), with weekly Monday flights.",,,,612
Venezuela,VEN,-66.154434,7.122874,22.01.2021,https://www.vtv.gob.ve/conviasa-activara-dos-frecuencias-semanales-caracas-santo-domingo-febrero/,CONVIASA,"From 1 February, Conviasa will operate two weekly flights between Caracas and Santo Domingo.",,,,613
Wake Island,WAK,166.646462,19.278314,,,,,,,,614
Wallis and Futuna,WLF,-176.20431,-13.285184,,,,,,,,615
West Bank,PSE,35.256944,31.943484,,,,,,,,616
Western Sahara,ESH,-13.135324,24.662235,,,,,,,,617
Yemen,YEM,45.226272,15.225552,13.01.2021,https://www.ch-aviation.com/portal/news/99328-yemenia-boss-orders-all-operations-be-consolidated-in-aden,Yemenia,Yemenia boss orders all operations be consolidated in Aden ,,,,618
Zimbabwe,ZWE,29.869096,-19.000755,15.01.2021,https://airlinegeeks.com/2021/01/13/air-zimbabwe-to-acquire-erj145-expand-route-network/,Air Zimbabwe,"Air Zimbabwe to ecquire ERJ145, expand route network.",,,,619
Qatar,QAT,51.193104,25.286199,04.02.2021,https://www.exyuaviation.com/2021/02/qatar-suspends-sarajevo-skopje-flights.html,Qatar Airways,Qatar Airways plans to resume flights from Doha to Sarajevo and Skopje during summer,,,,620
Qatar,QAT,51.193104,25.286199,04.02.2021,https://thepeninsulaqatar.com/article/03/02/2021/Qatar-Airways-refunded-nearly-$1.6-billion-fares-will-be-affordable-Al-Baker,Qatar Airways,Qatar Airways refunded nearly $1.6 billion; fares will be affordable: Al Baker.,,,,621
Qatar,QAT,51.193104,25.286199,04.02.2021,https://www.aa.com.tr/en/economy/qatar-airways-to-cut-costs-by-12-bln-after-gulf-deal/2132785,Qatar Airways,Qatar Airways to cut costs by $1.2 bln after Gulf deal.,,,,622
Qatar,QAT,51.193104,25.286199,10.02.2021,https://www.reuters.com/article/russia-qatar-flights/qatar-airways-to-resume-flights-to-moscow-from-march-3-tweet-idUSL4N2KG3RK,Qatar Airways,Qatar Airways will resume flights to Moscow from 3 March,,,,623
Republic of Korea,KOR,127.843498,36.448643,04.01.2021,https://simpleflying.com/akorean-air-north-america-resumptions/,Korean Air,Korean Air returns to almost all North American destinations.,,,,624
Republic of Korea,KOR,127.843498,36.448643,04.01.2021,https://www.exyuaviation.com/2021/01/koreas-tway-to-commence-croatia-flights.html,T´Way,Korea’s T’way to commence Croatia flights in late 2021.,,,,625
Republic of Korea,KOR,127.843498,36.448643,05.01.2021,https://www.flightglobal.com/airlines/tway-to-acquire-a330s-for-long-haul-expansion/141818.article,T´Way,T’way to acquire A330s for long-haul expansion,,,,626
Republic of Korea,KOR,127.843498,36.448643,04.02.2021,https://www.paddleyourownkanoo.com/2021/02/04/this-airline-actually-made-a-profit-in-2020-despite-the-covid-19-pandemic/,Korean Air,Korean Air has reported a $219 million operating profit for 2020 despite the COVID-19 pandemic.,,,,627
Russian Federation,RUS,99.014058,61.618998,15.01.2021,the Public Radio of Armenia,Rossiya Airlines,Rossiya Airlines resumes flights between Saint Petersburg and Yerevan,,,,628
Russian Federation,RUS,99.014058,61.618998,28.01.2021,https://www.exyuaviation.com/2021/01/aeroflot-further-delays-ex-yu-flight.html,Aeroflot,"Aeroflot delays planned resumption of flights from Moscow to Ljubljana, Tivat, Zagreb ",,,,629
Russian Federation,RUS,99.014058,61.618998,28.01.2021,https://simpleflying.com/russia-reopens-to-india/,Aeroflot,"Russia Reopens To India, Qatar, Finland, and Vietnam.",,,,630
Russian Federation,RUS,99.014058,61.618998,04..02.2021,https://english.sta.si/2863074/aeroflot-to-restore-ljubljana-flights-next-week,Aeroflot,Aeroflot will resume flights between Moscow and Ljubljana next week,,,,631
Russian Federation,RUS,99.014058,61.618998,09.02.2021,https://tass.com/economy/1254343,Aeroflot,"Aeroflot to resume regular flights to Kazakhstan, Azerbaijan, Armenia, India",,,,632
Rwanda        ,RWA        ,29.923106,-1.999837,01.02.2021,http://www.xinhuanet.com/english/2021-01/29/c_139707279.htm,Rwandair,RwandAir says aims for recovery from COVID-19 pandemic with new route to Central African Republic.,,,,633
Rwanda        ,RWA        ,29.923106,-1.999837,19.01.2021,https://www.newtimes.co.rw/news/high-airfreight-charges-threaten-competitiveness-rwandas-horticulture-exports,Rwandair,High air freight charges threatens competitiveness of Rwanda’s horticultural exports.,,,,634
Rwanda        ,RWA        ,29.923106,-1.999837,26.01.2021,https://centreforaviation.com/news/rwandair-reports-decline-in-demand-on-key-routes-due-to-covid-19-testing-requirements-1049356,Rwandair,RwandAir reports decline in demand on key routes due to COVID-19 testing requirements,,,,635
Rwanda        ,RWA        ,29.923106,-1.999837,29.01.2021,https://centreforaviation.com/news/rwandair-confirms-plans-to-commence-kigali-douala-bangui-service-in-feb-2021-1050034,Rwandair,RwandAir confirms plans to commence Kigali-Douala-Bangui service in Feb-2021,,,,636
Rwanda        ,RWA        ,29.923106,-1.999837,04.02.2021,https://www.businessghana.com/site/news/politics/231736/RwandAir-begins-flights-to-besieged-CAR-capital&ct=ga&cd=CAEYACoTNzU4MzEyNDEyMDQ2NTk2NDA4MjIcY2E5Yzc1OGE0ZDY0ZDQzMzpjb206ZW46VVM6TA&usg=AFQjCNHIEpIVkW6Qt5YDUaDaKTVcwvFf1g,Rwandair,"RwandAir begins flights to besieged CAR capital, Bangui.",,,,637
Rwanda        ,RWA        ,29.923106,-1.999837,08.02.2021,https://news.pindula.co.zw/2021/02/08/breaking-rwandair-suspends-flights-to-zimbabwe/,Rwandair,"RwandAir suspends flights to Johannesburg, Cape Town, Lusaka, Harare because of COVID-19",,,,638
Saba,ANT,-63.237736,17.631336,,,,,,,,639
Saint Barthélemy,BLM,-62.831638,17.896055,,,,,,,,640
Saint Helena,SHN,-14.367084,-7.943579,,,,,,,,641
Saint Helena,SHN,-9.941238,-40.317888,,,,,,,,642
Saint Helena,SHN,-5.707424,-15.965211,,,,,,,,643
Saint Helena,SHN,-12.284038,-37.11176,,,,,,,,644
Saint Martin,MAF,-63.049372,18.082975,07.01.2021,https://simpleflying.com/winair-3-million-dollar-loan/,Winair,Netherlands loans $3 Million to Caribbean Airline Winair,,,,645
Saint Pierre et Miquelon,SPM,-56.321676,46.855208,,,,,,,,646
Saint Vincent and the Grenadines,VCT,-61.189064,13.251505,,,,,,,,647
San Marino,SMR,12.46329,43.938418,,,,,,,,648
Sao Tome and Principe,STP,6.602138,0.239483,,,,,,,,649
Scarborough Reef,xSR,117.780897,15.110537,,,,,,,,650
Senegal,SEN,-14.446465,14.366687,01.02.2021,https://www.pressafrik.com/Air-Senegal-dit-maintenir-jusqu-ici-ses-vols-en-direction-de-Paris_a227146.html,Air Senegal,"Air Senegal will maintain Paris flights, despite the decision of the French authorities to close their borders.",,,,651
Senegal,SEN,-14.446465,14.366687,07.01.2021,https://metropolitanmagazine.it/milano-dakar-e-la-nuova-tratta-da-febbraio/,Air Senegal,Start of Dakar-Milan route from 17FEB21,,,,652
Senegal,SEN,-14.446465,14.366687,07.01.2021,https://getnewsalert.com/2021/01/05/direct-flights-between-lyon-and-dakar-from-march/,Air Senegal,Start of Dakar-Lyon/Marseille flights from 28MAR21.,,,,653
Senegal,SEN,-14.446465,14.366687,21.01.2021,https://airlinegeeks.com/2021/01/19/air-senegal-adds-more-european-destinations-reduces-its-african-network/,Air Senegal,"Air Senegal Adds European Destinations, Reduces African Network",,,,654
Senegal,SEN,-14.446465,14.366687,26.01.2021,https://www.jeuneafrique.com/1110450/economie/boostee-par-macky-sall-air-senegal-muscle-sa-flotte-et-lorgne-les-usa/,Air Senegal,Air Senegal is strengthening its fleet and eyeing the USA.,,,,655
Senegal,SEN,-14.446465,14.366687,28.01.2021,https://www.aerotelegraph.com/air-senegal-fliegt-ueber-marseille-nach-lyon,Air Senegal,"Air Senegal begins flights to Lyon, via Marseille from 28MAR21.",,,,656
Senegal,SEN,-14.446465,14.366687,03.02.2021,https://eturbonews.com/2783665/air-senegal-partners-with-amadeus/,Air Senegal,Air Senegal partners with Amadeus.,,,,657
Senegal,SEN,-14.446465,14.366687,04.02.2021,https://www.traveldailynews.com/post/air-senegal-selects-amadeus-tech-to-enhance-passenger-services-and-drive-recovery,Air Senegal,Air Senegal selects Amadeus tech to enhance passenger services and drive recovery.,,,,658
Senkaku Islands,xSK,123.475678,25.745757,,,,,,,,659
Serbia,SRB,20.803944,44.032994,05.01.2021,https://www.exyuaviation.com/2021/01/etihad-to-work-closely-with-air-serbia.html?m=1,Air Serbia,Etihad to work closely with Air Serbia.,,,,660
Serbia,SRB,20.803944,44.032994,11.01.2021,https://www.exyuaviation.com/2021/01/air-serbia-to-discontinue-four-routes.html?m=1,Air Serbia,Air Serbia to discontinue four routes,,,,661
Serbia,SRB,20.803944,44.032994,13.01.2021,https://www.exyuaviation.com/2021/01/wizz-air-cancels-majority-of-belgrade.html,Wizz Air,Wizz Air cancels majority of Belgrade expansion.,,,,662
Serbia,SRB,20.803944,44.032994,20.01.2021,https://www.exyuaviation.com/2021/01/air-serbia-boosts-montenegro-operations.html?m=1,Air Serbia,Air Serbia boosts Montenegro operations.,,,,663
Serbia,SRB,20.803944,44.032994,22.01.2021,https://www.exyuaviation.com/2021/01/air-serbia-to-launch-geneva-service.html,Air Serbia,Air Serbia to launch Geneva service.,,,,664
Serbia,SRB,20.803944,44.032994,25.01.2021,https://www.exyuaviation.com/2021/01/air-serbia-to-restore-mena-operations.html,Air Serbia,Air Serbia to restore MENA operations,,,,665
Serbia,SRB,20.803944,44.032994,27.01.2021,https://www.exyuaviation.com/2021/01/air-serbia-to-resume-four-nis-routes.html?m=1,Air Serbia,"Air Serbia to resume four Nis routes: Hahn, Nuremberg, Salzburg and Hannover. Ljubljana, Bologna, Friedrichshafen, Gothenburg, Baden Baden and Rome are yet to be restored.",,,,666
Serbia,SRB,20.803944,44.032994,03.02.2021,https://www.exyuaviation.com/2021/02/air-serbia-and-etihad-extend-commercial.html?m=1,"Air Serbia, Etihad",Air Serbia and Etihad extend commercial partnership,,,,667
Seychelles,SYC,55.467266,-4.678402,12.01.2021,https://www.reuters.com/article/etihad-debt-air-seychelles/creditors-consider-action-against-air-seychelles-in-etihad-debt-saga-idUSL8N2JI3KG,Air Seychelles,Creditors consider action against Air Seychelles in Etihad debt saga.,,,,668
Seychelles,SYC,55.467266,-4.678402,18.01.2021,http://www.seychellesnewsagency.com/articles/14193/Air+Seychelles+may+face+lawsuit+over++million+bond+money%2C+report+says,Air Seychelles,"Air Seychelles may face lawsuit over $70 million bond money, report says",,,,669
Seychelles,SYC,55.467266,-4.678402,03.02.2021,http://www.nation.sc/articles/7745/hopes-of-higher-heights-for-air-seychelles,Air Seychelles,Hopes of higher heights for Air Seychelles.,,,,670
Sierra Leone,SLE,-11.779615,8.569795,,,,,,,,671
Singapore,SGP,103.810539,1.357382,01.01.2021,https://www.smh.com.au/business/companies/singapore-airlines-resumes-uk-flights-to-australia-20210101-p56r8w.html,Singapore Airlines,Singapore Airlines resumes UK flights to Australia,,,,672
Singapore,SGP,103.810539,1.357382,04.01.2021,https://www.smh.com.au/business/companies/singapore-airlines-resumes-uk-flights-to-australia-20210101-p56r8w.htmll,Singapore Airlines,Singapore Airlines resumes UK flights to Australia.,,,,673
